ГОД,МЕСЯЦ,КБК,ГБ,РБ,МБ
2018,февраль,106117,1046664,1046664,0
2018,февраль,106118,0,0,0
2018,февраль,106201,4048305,4048305,0
2018,февраль,106202,31921,31921,0
2018,февраль,106205,16869,16869,0
2018,февраль,106206,238349,238349,0
2018,февраль,106207,0,0,0
2018,февраль,106208,7,7,0
2018,февраль,106209,4856,4856,0
2018,февраль,106210,0,0,0
2018,февраль,106211,4532,4532,0
2018,февраль,107,1093400,44712,1048688
2018,февраль,107109,44712,44712,0
2018,февраль,107110,1048688,0,1048688
2018,февраль,108,8158663,4960961,3197702
2018,февраль,108101,620391,620391,0
2018,февраль,108125,4340570,4340570,0
2018,февраль,108126,3197702,0,3197702
2018,февраль,2,41867411,24228063,17639348
2018,февраль,201,12108184,11128258,979926
2018,февраль,201101,59049,59049,0
2018,февраль,201102,23459,0,23459
2018,февраль,201201,0,0,0
2018,февраль,201301,82,82,0
2018,февраль,201302,323,0,323
2018,февраль,201401,-3500,-3500,0
2018,февраль,201402,1524,0,1524
2018,февраль,201501,339729,339729,0
2018,февраль,201502,0,0,0
2018,февраль,201503,9349500,9349500,0
2018,февраль,201504,161910,0,161910
2018,февраль,201505,564,0,564
2018,февраль,201506,184105,0,184105
2018,февраль,201507,69398,0,69398
2018,февраль,201508,166902,0,166902
2018,февраль,201509,230494,0,230494
2018,февраль,201510,20294,0,20294
2018,февраль,201601,129903,129903,0
2018,февраль,201602,972,0,972
2018,февраль,201603,0,0,0
2018,февраль,201701,0,0,0
2018,февраль,201702,105383,105383,0
2018,февраль,201703,15382,0,15382
2018,февраль,201704,2318,2318,0
2018,февраль,201705,0,0,0
2018,февраль,201706,81402,0,81402
2018,февраль,201710,0,0,0
2018,февраль,201711,0,0,0
2018,февраль,201712,3,3,0
2018,февраль,201713,813,0,813
2018,февраль,201714,0,0,0
2018,февраль,201715,0,0,0
2018,февраль,201716,43,0,43
2018,февраль,201718,200,0,200
2018,февраль,201719,0,0,0
2018,февраль,201901,155318,155318,0
2018,февраль,201903,107571,107571,0
2018,февраль,201904,0,0,0
2018,февраль,201905,1545,1545,0
2018,февраль,201906,876301,876301,0
2018,февраль,201907,16085,0,16085
2018,февраль,201908,0,0,0
2018,февраль,201909,5057,5057,0
2018,февраль,201910,6054,0,6054
2018,февраль,202,413007,400739,12268
2018,февраль,202101,400739,400739,0
2018,февраль,202102,12268,0,12268
2018,февраль,203,54283,35512,18771
2018,февраль,203101,35512,35512,0
2018,февраль,203102,18771,0,18771
2018,февраль,204,11128560,6646528,4482032
2018,февраль,204103,177056,177056,0
2018,февраль,204105,178143,0,178143
2018,февраль,204106,4053208,0,4053208
2018,февраль,204109,-120,-120,0
2018,февраль,204110,776916,776916,0
2018,февраль,204112,1434,0,1434
2018,февраль,204113,3217420,3217420,0
2018,февраль,204114,137442,0,137442
2018,февраль,204115,3759,3759,0
2018,февраль,204116,4302,0,4302
2018,февраль,204117,10872,10872,0
2018,февраль,204118,23343,0,23343
2018,февраль,204119,86691,86691,0
2018,февраль,204122,29934,29934,0
2018,февраль,204123,3849,3849,0
2018,февраль,204125,35508,35508,0
2018,февраль,204127,4220,4220,0
2018,февраль,204129,53706,53706,0
2018,февраль,204133,18356,18356,0
2018,февраль,204142,1028429,1028429,0
2018,февраль,204143,144861,144861,0
2018,февраль,204145,300903,300903,0
2018,февраль,204147,8993,8993,0
2018,февраль,204151,65707,65707,0
2018,февраль,204153,73122,0,73122
2018,февраль,204154,8890,0,8890
2018,февраль,204157,61272,61272,0
2018,февраль,204158,48,48,0
2018,февраль,204159,257040,257040,0
2018,февраль,204160,200525,200525,0
2018,февраль,204161,0,0,0
2018,февраль,204162,643106,643106,0
2018,февраль,204163,2246,2246,0
2018,февраль,204164,196,196,0
2018,февраль,204165,-485607,-485607,0
2018,февраль,204166,729,729,0
2018,февраль,204167,42,42,0
2018,февраль,204168,-136,-136,0
2018,февраль,204169,6,6,0
2018,февраль,204170,2149,0,2149
2018,февраль,204171,0,0,0
2018,февраль,204201,0,0,0
2018,февраль,204202,0,0,0
2018,февраль,204203,0,0,0
2018,февраль,205,0,0,0
2018,февраль,205101,0,0,0
2018,февраль,205102,0,0,0
2018,февраль,205201,0,0,0
2018,февраль,205202,0,0,0
2018,февраль,206,18163376,6017026,12146350
2018,февраль,206104,2046735,2046735,0
2018,февраль,206105,297576,0,297576
2018,февраль,206106,2420550,2420550,0
2018,февраль,206107,5210105,0,5210105
2018,февраль,206108,1549740,1549740,0
2018,февраль,206109,1375814,0,1375814
2018,февраль,206110,0,0,0
2018,февраль,206111,0,0,0
2018,февраль,206112,192,0,192
2018,февраль,206113,0,0,0
2018,февраль,206114,2216272,0,2216272
2018,февраль,206115,521,0,521
2018,февраль,206116,0,0,0
2018,февраль,206117,3045869,0,3045869
2018,февраль,3,10733896,70,10733826
2018,февраль,301,7919326,0,7919326
2018,февраль,301101,0,0,0
2018,февраль,301102,943557,0,943557
2018,февраль,301103,6438985,0,6438985
2018,февраль,301107,536784,0,536784
2018,февраль,302,70,70,0
2018,февраль,302101,3,3,0
2018,февраль,302102,0,0,0
2018,февраль,302104,67,67,0
2018,февраль,302105,0,0,0
2018,февраль,303,2814501,0,2814501
2018,февраль,303101,2300473,0,2300473
2018,февраль,303102,0,0,0
2018,февраль,303201,0,0,0
2018,февраль,303202,514028,0,514028
2019,февраль,1,1519270649,1119368442,399902207
2019,февраль,101,437998866,298177595,139821271
2019,февраль,101105,0,0,0
2019,февраль,101110,298177595,298177595,0
2019,февраль,101201,113885320,0,113885320
2019,февраль,101202,25288789,0,25288789
2019,февраль,101205,647162,0,647162
2019,февраль,103,110442017,0,110442017
2019,февраль,103101,110442017,0,110442017
2019,февраль,104,81240051,0,81240051
2019,февраль,104101,68768532,0,68768532
2019,февраль,104102,542365,0,542365
2019,февраль,104302,4062366,0,4062366
2019,февраль,104309,0,0,0
2019,февраль,104401,215496,0,215496
2019,февраль,104402,7557468,0,7557468
2019,февраль,104501,93823,0,93823
2019,февраль,105,662352571,597103616,65248955
2019,февраль,105101,300558563,300558563,0
2019,февраль,105102,81769325,81769325,0
2019,февраль,105104,25718151,25718151,0
2019,февраль,105113,0,0,0
2019,февраль,105114,497304,497304,0
2019,февраль,105115,86360258,86360258,0
2019,февраль,105229,-1,-1,0
2019,февраль,105274,6539969,0,6539969
2019,февраль,105275,21003788,0,21003788
2019,февраль,105276,14585045,14585045,0
2019,февраль,105277,1945909,1945909,0
2019,февраль,105278,45258,45258,0
2019,февраль,105279,228935,228935,0
2019,февраль,105280,1140239,1140239,0
2019,февраль,105281,838895,838895,0
2019,февраль,105282,185318,185318,0
2019,февраль,105283,52,52,0
2019,февраль,105284,6468188,0,6468188
2019,февраль,105301,2969,2969,0
2019,февраль,105302,2,2,0
2019,февраль,105303,274151,0,274151
2019,февраль,105304,87898,0,87898
2019,февраль,105305,1338254,1338254,0
2019,февраль,105306,68966201,68966201,0
2019,февраль,105307,2991688,2991688,0
2019,февраль,105308,0,0,0
2019,февраль,105309,1557195,1557195,0
2019,февраль,105310,0,0,0
2019,февраль,105311,112996,112996,0
2019,февраль,105313,63999,63999,0
2019,февраль,105314,45,0,45
2019,февраль,105315,4021977,0,4021977
2019,февраль,105316,22463956,0,22463956
2019,февраль,105319,3227550,3227550,0
2019,февраль,105322,0,0,0
2019,февраль,105325,0,0,0
2019,февраль,105326,0,0,0
2019,февраль,105327,0,0,0
2019,февраль,105328,0,0,0
2019,февраль,105329,0,0,0
2019,февраль,105330,176272,176272,0
2019,февраль,105402,642438,0,642438
2019,февраль,105404,0,0,0
2019,февраль,105406,791107,791107,0
2019,февраль,105413,6446,6446,0
2019,февраль,105419,22555,22555,0
2019,февраль,105420,482,0,482
2019,февраль,105424,760026,0,760026
2019,февраль,105425,218275,0,218275
2019,февраль,105428,46036,46036,0
2019,февраль,105429,626990,0,626990
2019,февраль,105430,8867,0,8867
2019,февраль,105431,89,89,0
2019,февраль,105432,3430,3430,0
2019,февраль,105433,1041644,0,1041644
2019,февраль,105434,643625,0,643625
2019,февраль,105435,2595,2595,0
2019,февраль,105501,3920981,3920981,0
2019,февраль,105502,446636,0,446636
2019,февраль,106,218352335,218352335,0
2019,февраль,106101,2289163,2289163,0
2019,февраль,106102,337328,337328,0
2019,февраль,106104,118123,118123,0
2019,февраль,106105,739,739,0
2019,февраль,106106,40922958,40922958,0
2019,февраль,106107,2637099,2637099,0
2019,февраль,106108,0,0,0
2019,февраль,106109,0,0,0
2019,февраль,106110,159280479,159280479,0
2019,февраль,106111,8020479,8020479,0
2019,февраль,106112,125049,125049,0
2019,февраль,106113,440091,440091,0
2019,февраль,106114,0,0,0
2019,февраль,106115,0,0,0
2019,февраль,106116,0,0,0
2019,февраль,106117,743598,743598,0
2019,февраль,106118,0,0,0
2019,февраль,106119,0,0,0
2019,февраль,106201,2898247,2898247,0
2019,февраль,106202,39311,39311,0
2019,февраль,106205,36595,36595,0
2019,февраль,106206,438815,438815,0
2019,февраль,106207,0,0,0
2019,февраль,106208,14,14,0
2019,февраль,106209,4775,4775,0
2019,февраль,106210,0,0,0
2019,февраль,106211,19471,19471,0
2019,февраль,107,597640,289082,308558
2019,февраль,107109,289082,289082,0
2019,февраль,107110,308558,0,308558
2019,февраль,108,8287169,5445814,2841356
2019,февраль,108101,558778,558778,0
2019,февраль,108125,4887036,4887036,0
2019,февраль,108126,2841356,0,2841356
2019,февраль,2,35762318,25137676,10624642
2019,февраль,201,13824413,12721712,1102701
2019,февраль,201101,123474,123474,0
2019,февраль,201102,29226,0,29226
2019,февраль,201201,0,0,0
2019,февраль,201301,0,0,0
2019,февраль,201302,50227,0,50227
2019,февраль,201401,0,0,0
2019,февраль,201402,876,0,876
2019,февраль,201501,330432,330432,0
2019,февраль,201502,5,5,0
2019,февраль,201503,10886475,10886475,0
2019,февраль,201504,180436,0,180436
2019,февраль,201505,721,0,721
2019,февраль,201506,220900,0,220900
2019,февраль,201507,116616,0,116616
2019,февраль,201508,186899,0,186899
2019,февраль,201509,247427,0,247427
2019,февраль,201510,23024,0,23024
2019,февраль,201601,128326,128326,0
2019,февраль,201602,0,0,0
2019,февраль,201603,0,0,0
2019,февраль,201701,364,364,0
2019,февраль,201702,85409,85409,0
2019,февраль,201703,15541,0,15541
2019,февраль,201704,29231,29231,0
2019,февраль,201705,0,0,0
2019,февраль,201706,10513,0,10513
2019,февраль,201710,0,0,0
2019,февраль,201711,0,0,0
2019,февраль,201712,4,4,0
2019,февраль,201713,781,0,781
2019,февраль,201714,0,0,0
2019,февраль,201715,0,0,0
2019,февраль,201716,81,0,81
2019,февраль,201718,711,0,711
2019,февраль,201719,0,0,0
2019,февраль,201901,223953,223953,0
2019,февраль,201903,48,48,0
2019,февраль,201904,0,0,0
2019,февраль,201905,86404,86404,0
2019,февраль,201906,819978,819978,0
2019,февраль,201907,10849,0,10849
2019,февраль,201908,12,12,0
2019,февраль,201909,7596,7596,0
2019,февраль,201910,7874,0,7874
2019,февраль,202,442245,433361,8883
2019,февраль,202101,433361,433361,0
2019,февраль,202102,8883,0,8883
2019,февраль,203,59909,34323,25585
2019,февраль,203101,34323,34323,0
2019,февраль,203102,25585,0,25585
2019,февраль,204,7458174,3717072,3741102
2019,февраль,204103,59551,59551,0
2019,февраль,204105,110846,0,110846
2019,февраль,204106,3386551,0,3386551
2019,февраль,204109,861,861,0
2019,февраль,204110,84551,84551,0
2019,февраль,204112,689,0,689
2019,февраль,204113,168641,168641,0
2019,февраль,204114,61270,0,61270
2019,февраль,204115,361050,361050,0
2019,февраль,204116,22432,0,22432
2019,февраль,204117,904,904,0
2019,февраль,204118,28054,0,28054
2019,февраль,204119,77193,77193,0
2019,февраль,204122,25021,25021,0
2019,февраль,204123,1257,1257,0
2019,февраль,204125,27451,27451,0
2019,февраль,204127,12415,12415,0
2019,февраль,204129,32551,32551,0
2019,февраль,204133,4058,4058,0
2019,февраль,204142,1299357,1299357,0
2019,февраль,204143,25293,25293,0
2019,февраль,204145,121101,121101,0
2019,февраль,204147,14784,14784,0
2019,февраль,204151,102729,102729,0
2019,февраль,204153,72810,0,72810
2019,февраль,204154,9220,0,9220
2019,февраль,204157,63823,63823,0
2019,февраль,204158,0,0,0
2019,февраль,204159,151149,151149,0
2019,февраль,204160,33897,33897,0
2019,февраль,204162,632498,632498,0
2019,февраль,204163,5316,5316,0
2019,февраль,204164,-258,-258,0
2019,февраль,204165,409411,409411,0
2019,февраль,204166,2115,2115,0
2019,февраль,204167,0,0,0
2019,февраль,204168,50,50,0
2019,февраль,204169,304,304,0
2019,февраль,204170,2737,0,2737
2019,февраль,204171,0,0,0
2019,февраль,204201,0,0,0
2019,февраль,204202,0,0,0
2019,февраль,204203,0,0,0
2019,февраль,204301,48,0,48
2019,февраль,204302,63,0,63
2019,февраль,204303,46381,0,46381
2019,февраль,205,74,0,74
2019,февраль,205101,0,0,0
2019,февраль,205102,74,0,74
2019,февраль,205201,0,0,0
2019,февраль,205202,0,0,0
2019,февраль,206,13977503,8231207,5746296
2019,февраль,206104,451152,451152,0
2019,февраль,206105,237602,0,237602
2019,февраль,206106,6145873,6145873,0
2019,февраль,206107,934451,0,934451
2019,февраль,206108,1633945,1633945,0
2019,февраль,206109,1190805,0,1190805
2019,февраль,206110,2,2,0
2019,февраль,206111,0,0,0
2019,февраль,206112,44,0,44
2019,февраль,206113,0,0,0
2019,февраль,206114,3381947,0,3381947
2019,февраль,206115,1388,0,1388
2019,февраль,206116,236,236,0
2019,февраль,206117,0,0,0
2019,февраль,206119,60,0,60
2019,февраль,3,16944565,2347220,14597345
2019,февраль,301,11956661,0,11956661
2019,февраль,301102,326942,0,326942
2019,февраль,301103,10851308,0,10851308
2019,февраль,301107,778411,0,778411
2019,февраль,302,2347220,2347220,0
2019,февраль,302101,21,21,0
2019,февраль,302102,1403,1403,0
2019,февраль,302104,-227,-227,0
2019,февраль,302105,2346024,2346024,0
2019,февраль,303,2640684,0,2640684
2019,февраль,303101,2100408,0,2100408
2019,февраль,303102,0,0,0
2019,февраль,303201,0,0,0
2019,февраль,303202,540276,0,540276
2020,февраль,1,1585435374,1046876859,538558515
2020,февраль,101,490094672,254903827,235190845
2020,февраль,101105,0,0,0
2020,февраль,101110,254903827,254903827,0
2020,февраль,101111,64546569,0,64546569
2020,февраль,101201,138657847,0,138657847
2020,февраль,101202,31112037,0,31112037
2020,февраль,101205,874393,0,874393
2020,февраль,103,135259280,0,135259280
2020,февраль,103101,135259280,0,135259280
2020,февраль,104,81327316,0,81327316
2020,февраль,104101,71512104,0,71512104
2020,февраль,104102,571599,0,571599
2020,февраль,104302,3881579,0,3881579
2020,февраль,104309,0,0,0
2020,февраль,104401,120013,0,120013
2020,февраль,104402,5159513,0,5159513
2020,февраль,104501,82508,0,82508
2020,февраль,105,710802891,627498040,83304851
2020,февраль,105101,343115383,343115383,0
2020,февраль,105102,79932971,79932971,0
2020,февраль,105104,30002926,30002926,0
2020,февраль,105113,0,0,0
2020,февраль,105114,400614,400614,0
2020,февраль,105115,93315621,93315621,0
2020,февраль,105229,-12,-12,0
2020,февраль,105274,7502084,0,7502084
2020,февраль,105275,24557609,0,24557609
2020,февраль,105276,13156223,13156223,0
2020,февраль,105277,1658948,1658948,0
2020,февраль,105278,794620,794620,0
2020,февраль,105279,33555,33555,0
2020,февраль,105280,1014499,1014499,0
2020,февраль,105281,483413,483413,0
2020,февраль,105282,45496,45496,0
2020,февраль,105283,18,18,0
2020,февраль,105284,19868278,0,19868278
2020,февраль,105301,717,717,0
2020,февраль,105302,300,300,0
2020,февраль,105303,394139,0,394139
2020,февраль,105304,127678,0,127678
2020,февраль,105305,644574,644574,0
2020,февраль,105306,52734309,52734309,0
2020,февраль,105307,2306442,2306442,0
2020,февраль,105308,3,3,0
2020,февраль,105309,239053,239053,0
2020,февраль,105310,0,0,0
2020,февраль,105311,179130,179130,0
2020,февраль,105313,69823,69823,0
2020,февраль,105314,240,0,240
2020,февраль,105315,4760641,0,4760641
2020,февраль,105316,21446224,0,21446224
2020,февраль,105319,2467409,2467409,0
2020,февраль,105322,0,0,0
2020,февраль,105325,0,0,0
2020,февраль,105326,0,0,0
2020,февраль,105327,0,0,0
2020,февраль,105328,0,0,0
2020,февраль,105329,0,0,0
2020,февраль,105330,944691,944691,0
2020,февраль,105402,670358,0,670358
2020,февраль,105404,0,0,0
2020,февраль,105406,624352,624352,0
2020,февраль,105413,-519,-519,0
2020,февраль,105419,12752,12752,0
2020,февраль,105420,148,0,148
2020,февраль,105424,661214,0,661214
2020,февраль,105425,236842,0,236842
2020,февраль,105428,34189,34189,0
2020,февраль,105429,561196,0,561196
2020,февраль,105430,22409,0,22409
2020,февраль,105431,125,125,0
2020,февраль,105432,2101,2101,0
2020,февраль,105433,1447817,0,1447817
2020,февраль,105434,705130,0,705130
2020,февраль,105435,9242,9242,0
2020,февраль,105501,3275072,3275072,0
2020,февраль,105502,342845,0,342845
2020,февраль,106,158343302,158343302,0
2020,февраль,106101,2108734,2108734,0
2020,февраль,106102,49808,49808,0
2020,февраль,106104,264079,264079,0
2020,февраль,106105,882,882,0
2020,февраль,106106,38494842,38494842,0
2020,февраль,106107,2495710,2495710,0
2020,февраль,106108,0,0,0
2020,февраль,106109,0,0,0
2020,февраль,106110,109165376,109165376,0
2020,февраль,106111,1011074,1011074,0
2020,февраль,106112,31525,31525,0
2020,февраль,106113,542456,542456,0
2020,февраль,106114,0,0,0
2020,февраль,106115,1,1,0
2020,февраль,106116,0,0,0
2020,февраль,106117,451534,451534,0
2020,февраль,106118,0,0,0
2020,февраль,106119,0,0,0
2020,февраль,106201,3143494,3143494,0
2020,февраль,106202,70224,70224,0
2020,февраль,106205,29241,29241,0
2020,февраль,106206,476185,476185,0
2020,февраль,106207,0,0,0
2020,февраль,106208,74,74,0
2020,февраль,106209,3947,3947,0
2020,февраль,106210,0,0,0
2020,февраль,106211,4116,4116,0
2020,февраль,107,221236,167462,53774
2020,февраль,107109,167462,167462,0
2020,февраль,107110,53774,0,53774
2020,февраль,108,9386676,5964227,3422449
2020,февраль,108101,447714,447714,0
2020,февраль,108125,5516513,5516513,0
2020,февраль,108126,3422449,0,3422449
2020,февраль,2,31249819,22428044,8821775
2020,февраль,201,14046606,12845558,1201047
2020,февраль,201101,13380,13380,0
2020,февраль,201102,56119,0,56119
2020,февраль,201201,0,0,0
2020,февраль,201301,0,0,0
2020,февраль,201302,80,0,80
2020,февраль,201401,0,0,0
2020,февраль,201402,5971,0,5971
2020,февраль,201501,346404,346404,0
2020,февраль,201502,0,0,0
2020,февраль,201503,10807413,10807413,0
2020,февраль,201504,190965,0,190965
2020,февраль,201505,495,0,495
2020,февраль,201506,233724,0,233724
2020,февраль,201507,119925,0,119925
2020,февраль,201508,202580,0,202580
2020,февраль,201509,293520,0,293520
2020,февраль,201510,24759,0,24759
2020,февраль,201601,231162,231162,0
2020,февраль,201602,2187,0,2187
2020,февраль,201603,0,0,0
2020,февраль,201701,386,386,0
2020,февраль,201702,18020,18020,0
2020,февраль,201703,45482,0,45482
2020,февраль,201704,29758,29758,0
2020,февраль,201705,0,0,0
2020,февраль,201706,5436,0,5436
2020,февраль,201710,0,0,0
2020,февраль,201711,0,0,0
2020,февраль,201712,53,53,0
2020,февраль,201713,654,0,654
2020,февраль,201714,0,0,0
2020,февраль,201715,0,0,0
2020,февраль,201716,143,0,143
2020,февраль,201718,162,0,162
2020,февраль,201719,0,0,0
2020,февраль,201901,838303,838303,0
2020,февраль,201903,38948,38948,0
2020,февраль,201904,0,0,0
2020,февраль,201905,7347,7347,0
2020,февраль,201906,503041,503041,0
2020,февраль,201907,9675,0,9675
2020,февраль,201908,0,0,0
2020,февраль,201909,11346,11346,0
2020,февраль,201910,9171,0,9171
2020,февраль,202,395066,385821,9245
2020,февраль,202101,385821,385821,0
2020,февраль,202102,9245,0,9245
2020,февраль,203,25574,18696,6878
2020,февраль,203101,18696,18696,0
2020,февраль,203102,6878,0,6878
2020,февраль,204,9105658,4380143,4725515
2020,февраль,204103,82250,82250,0
2020,февраль,204105,179646,0,179646
2020,февраль,204106,3567395,0,3567395
2020,февраль,204109,2671,2671,0
2020,февраль,204110,328864,328864,0
2020,февраль,204112,371,0,371
2020,февраль,204113,146622,146622,0
2020,февраль,204114,796227,0,796227
2020,февраль,204115,283,283,0
2020,февраль,204116,0,0,0
2020,февраль,204117,19918,19918,0
2020,февраль,204118,46151,0,46151
2020,февраль,204119,142208,142208,0
2020,февраль,204122,20654,20654,0
2020,февраль,204123,2474,2474,0
2020,февраль,204125,31910,31910,0
2020,февраль,204127,3553,3553,0
2020,февраль,204129,38096,38096,0
2020,февраль,204133,3204,3204,0
2020,февраль,204142,1850664,1850664,0
2020,февраль,204143,14070,14070,0
2020,февраль,204145,6194,6194,0
2020,февраль,204147,17075,17075,0
2020,февраль,204151,109502,109502,0
2020,февраль,204153,40521,0,40521
2020,февраль,204154,18506,0,18506
2020,февраль,204157,47223,47223,0
2020,февраль,204158,0,0,0
2020,февраль,204159,150407,150407,0
2020,февраль,204160,-6682,-6682,0
2020,февраль,204162,647570,647570,0
2020,февраль,204163,2716,2716,0
2020,февраль,204164,82,82,0
2020,февраль,204165,577844,577844,0
2020,февраль,204166,1014,1014,0
2020,февраль,204167,0,0,0
2020,февраль,204168,0,0,0
2020,февраль,204169,5638,5638,0
2020,февраль,204170,2592,0,2592
2020,февраль,204171,0,0,0
2020,февраль,204172,10468,10468,0
2020,февраль,204173,123652,123652,0
2020,февраль,204174,0,0,0
2020,февраль,204201,0,0,0
2020,февраль,204202,0,0,0
2020,февраль,204203,0,0,0
2020,февраль,204301,40,0,40
2020,февраль,204302,119,0,119
2020,февраль,204303,73949,0,73949
2020,февраль,205,48,0,48
2020,февраль,205101,0,0,0
2020,февраль,205102,48,0,48
2020,февраль,205201,0,0,0
2020,февраль,205202,0,0,0
2020,февраль,206,7676867,4797825,2879042
2020,февраль,206104,285248,285248,0
2020,февраль,206105,13177,0,13177
2020,февраль,206106,2425135,2425135,0
2020,февраль,206107,1031052,0,1031052
2020,февраль,206108,2054285,2054285,0
2020,февраль,206109,194311,0,194311
2020,февраль,206110,14,14,0
2020,февраль,206111,0,0,0
2020,февраль,206112,108,0,108
2020,февраль,206113,0,0,0
2020,февраль,206114,1077930,0,1077930
2020,февраль,206115,487,0,487
2020,февраль,206116,33143,33143,0
2020,февраль,206117,560726,0,560726
2020,февраль,206119,1251,0,1251
2020,февраль,3,12209796,7630,12202166
2020,февраль,301,8838219,0,8838219
2020,февраль,301102,582026,0,582026
2020,февраль,301103,7481176,0,7481176
2020,февраль,301107,775017,0,775017
2020,февраль,302,7630,7630,0
2020,февраль,302101,1,1,0
2020,февраль,302102,0,0,0
2020,февраль,302104,29641,29641,0
2020,февраль,302105,-22012,-22012,0
2020,февраль,303,3363947,0,3363947
2020,февраль,303101,2659708,0,2659708
2020,февраль,303102,0,0,0
2020,февраль,303201,0,0,0
2020,февраль,303202,704240,0,704240
2021,февраль,1,1391231273,852877535,538353739
2021,февраль,101,519036601,277272485,241764115
2021,февраль,101105,0,0,0
2021,февраль,101110,277272485,277272485,0
2021,февраль,101111,76051012,0,76051012
2021,февраль,101201,158877785,0,158877785
2021,февраль,101202,6397629,0,6397629
2021,февраль,101205,437689,0,437689
2021,февраль,103,126589900,0,126589900
2021,февраль,103101,126589900,0,126589900
2021,февраль,104,83596594,0,83596594
2021,февраль,104101,72910324,0,72910324
2021,февраль,104102,597111,0,597111
2021,февраль,104302,4103254,0,4103254
2021,февраль,104309,0,0,0
2021,февраль,104401,252340,0,252340
2021,февраль,104402,5712466,0,5712466
2021,февраль,104501,21099,0,21099
2021,февраль,105,505045701,421479039,83566662
2021,февраль,105101,70954054,70954054,0
2021,февраль,105102,95826312,95826312,0
2021,февраль,105104,24428183,24428183,0
2021,февраль,105113,0,0,0
2021,февраль,105114,1429235,1429235,0
2021,февраль,105115,112466173,112466173,0
2021,февраль,105229,4,4,0
2021,февраль,105274,8572939,0,8572939
2021,февраль,105275,20790810,0,20790810
2021,февраль,105276,14261900,14261900,0
2021,февраль,105277,1963937,1963937,0
2021,февраль,105278,-81012,-81012,0
2021,февраль,105279,36716,36716,0
2021,февраль,105280,840873,840873,0
2021,февраль,105281,600084,600084,0
2021,февраль,105282,314892,314892,0
2021,февраль,105283,52,52,0
2021,февраль,105284,18462663,0,18462663
2021,февраль,105301,0,0,0
2021,февраль,105302,5,5,0
2021,февраль,105303,306487,0,306487
2021,февраль,105304,169582,0,169582
2021,февраль,105305,1570207,1570207,0
2021,февраль,105306,89002000,89002000,0
2021,февраль,105307,1642611,1642611,0
2021,февраль,105308,0,0,0
2021,февраль,105309,242140,242140,0
2021,февраль,105311,229168,229168,0
2021,февраль,105313,82561,82561,0
2021,февраль,105314,-29107,0,-29107
2021,февраль,105315,5713464,0,5713464
2021,февраль,105316,25387815,0,25387815
2021,февраль,105319,2828737,2828737,0
2021,февраль,105322,0,0,0
2021,февраль,105325,0,0,0
2021,февраль,105326,0,0,0
2021,февраль,105327,0,0,0
2021,февраль,105328,0,0,0
2021,февраль,105329,0,0,0
2021,февраль,105330,520385,520385,0
2021,февраль,105402,757035,0,757035
2021,февраль,105404,0,0,0
2021,февраль,105406,457211,457211,0
2021,февраль,105413,-449,-449,0
2021,февраль,105419,87,87,0
2021,февраль,105420,180,0,180
2021,февраль,105424,650201,0,650201
2021,февраль,105425,233978,0,233978
2021,февраль,105428,30439,30439,0
2021,февраль,105429,677358,0,677358
2021,февраль,105430,28736,0,28736
2021,февраль,105431,541,541,0
2021,февраль,105432,2628,2628,0
2021,февраль,105433,971971,0,971971
2021,февраль,105434,868133,0,868133
2021,февраль,105435,36319,36319,0
2021,февраль,105501,1793048,1793048,0
2021,февраль,105502,4419,0,4419
2021,февраль,106,147447302,147447302,0
2021,февраль,106101,2590686,2590686,0
2021,февраль,106102,63496,63496,0
2021,февраль,106104,120072,120072,0
2021,февраль,106105,3171,3171,0
2021,февраль,106106,42868402,42868402,0
2021,февраль,106107,2492411,2492411,0
2021,февраль,106108,0,0,0
2021,февраль,106109,0,0,0
2021,февраль,106110,91461681,91461681,0
2021,февраль,106111,2939998,2939998,0
2021,февраль,106112,336516,336516,0
2021,февраль,106113,412987,412987,0
2021,февраль,106114,23,23,0
2021,февраль,106115,0,0,0
2021,февраль,106116,0,0,0
2021,февраль,106117,338515,338515,0
2021,февраль,106118,0,0,0
2021,февраль,106119,-6001,-6001,0
2021,февраль,106201,3180309,3180309,0
2021,февраль,106202,63113,63113,0
2021,февраль,106205,54059,54059,0
2021,февраль,106206,512992,512992,0
2021,февраль,106207,0,0,0
2021,февраль,106208,35,35,0
2021,февраль,106209,3690,3690,0
2021,февраль,106210,0,0,0
2021,февраль,106211,11148,11148,0
2021,февраль,107,374261,358926,15335
2021,февраль,107109,358926,358926,0
2021,февраль,107110,15335,0,15335
2021,февраль,108,9140915,6319782,2821133
2021,февраль,108101,413507,413507,0
2021,февраль,108125,5906275,5906275,0
2021,февраль,108126,2821133,0,2821133
2021,февраль,2,57662906,45307562,12355344
2021,февраль,201,14397889,13313417,1084471
2021,февраль,201101,16583,16583,0
2021,февраль,201102,11720,0,11720
2021,февраль,201201,0,0,0
2021,февраль,201301,-883,-883,0
2021,февраль,201302,17,0,17
2021,февраль,201401,124,124,0
2021,февраль,201402,1383,0,1383
2021,февраль,201501,209000,209000,0
2021,февраль,201502,0,0,0
2021,февраль,201503,12084200,12084200,0
2021,февраль,201504,135905,0,135905
2021,февраль,201505,521,0,521
2021,февраль,201506,180743,0,180743
2021,февраль,201507,184844,0,184844
2021,февраль,201508,56936,0,56936
2021,февраль,201509,380435,0,380435
2021,февраль,201510,25059,0,25059
